State FIPS Code,County FIPS Code,Postal Code,Name,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
21,029,KY,Bullitt County,"71,835","64,807","78,863"
21,031,KY,Butler County,"44,933","37,880","51,986"
21,033,KY,Caldwell County,"47,670","40,727","54,613"
21,035,KY,Calloway County,"47,438","40,741","54,135"
21,037,KY,Campbell County,"64,151","57,414","70,888"
21,039,KY,Carlisle County,"46,935","39,577","54,293"
21,041,KY,Carroll County,"52,640","44,680","60,600"
21,043,KY,Carter County,"44,720","38,407","51,033"
21,045,KY,Casey County,"35,069","30,217","39,921"
21,047,KY,Christian County,"46,950","41,293","52,607"
21,049,KY,Clark County,"58,340","50,815","65,865"
21,051,KY,Clay County,"26,866","23,184","30,548"
21,053,KY,Clinton County,"37,428","33,002","41,854"
21,055,KY,Crittenden County,"46,844","39,703","53,985"
21,057,KY,Cumberland County,"38,275","32,418","44,132"
21,059,KY,Daviess County,"54,948","51,775","58,121"
21,061,KY,Edmonson County,"44,459","37,849","51,069"
21,063,KY,Elliott County,"35,030","29,572","40,488"
21,065,KY,Estill County,"39,719","34,440","44,998"
21,067,KY,Fayette County,"60,215","56,587","63,843"
21,069,KY,Fleming County,"44,691","38,359","51,023"
21,071,KY,Floyd County,"35,087","30,065","40,109"
21,073,KY,Franklin County,"59,911","52,648","67,174"
21,075,KY,Fulton County,"36,421","31,417","41,425"
21,077,KY,Gallatin County,"55,650","47,549","63,751"
21,079,KY,Garrard County,"54,951","47,786","62,116"
21,081,KY,Grant County,"56,274","49,882","62,666"
21,083,KY,Graves County,"44,475","39,333","49,617"
21,085,KY,Grayson County,"42,297","35,910","48,684"
21,087,KY,Green County,"41,322","34,814","47,830"
21,089,KY,Greenup County,"55,777","53,417","58,137"
21,091,KY,Hancock County,"57,111","48,132","66,090"
21,093,KY,Hardin County,"56,557","50,453","62,661"
21,095,KY,Harlan County,"30,745","26,692","34,798"
21,097,KY,Harrison County,"55,934","48,279","63,589"
21,099,KY,Hart County,"41,608","35,727","47,489"
21,101,KY,Henderson County,"54,701","47,853","61,549"
21,103,KY,Henry County,"53,170","45,274","61,066"
21,105,KY,Hickman County,"46,553","39,445","53,661"
21,107,KY,Hopkins County,"47,631","41,455","53,807"
21,109,KY,Jackson County,"35,889","30,327","41,451"
21,111,KY,Jefferson County,"62,067","59,456","64,678"
21,113,KY,Jessamine County,"67,610","60,760","74,460"
21,115,KY,Johnson County,"40,455","34,795","46,115"
21,117,KY,Kenton County,"66,015","61,534","70,496"
21,119,KY,Knott County,"33,253","28,915","37,591"
21,121,KY,Knox County,"31,568","26,712","36,424"
21,123,KY,Larue County,"50,980","43,972","57,988"
21,125,KY,Laurel County,"50,743","45,853","55,633"
21,127,KY,Lawrence County,"38,213","33,490","42,936"
21,129,KY,Lee County,"30,575","25,850","35,300"
21,131,KY,Leslie County,"39,098","35,713","42,483"
21,133,KY,Letcher County,"36,259","31,285","41,233"
21,135,KY,Lewis County,"39,288","33,240","45,336"
21,137,KY,Lincoln County,"43,748","39,652","47,844"
21,139,KY,Livingston County,"52,994","46,395","59,593"
21,141,KY,Logan County,"51,905","46,348","57,462"
21,143,KY,Lyon County,"51,970","44,649","59,291"
21,145,KY,McCracken County,"50,650","45,328","55,972"
21,147,KY,McCreary County,"31,453","26,528","36,378"
21,149,KY,McLean County,"48,088","40,797","55,379"
21,151,KY,Madison County,"55,336","49,436","61,236"
21,153,KY,Magoffin County,"32,389","27,736","37,042"
21,155,KY,Marion County,"57,062","53,737","60,387"
21,157,KY,Marshall County,"56,286","48,188","64,384"
21,159,KY,Martin County,"30,320","25,712","34,928"
21,161,KY,Mason County,"49,216","41,897","56,535"
21,163,KY,Meade County,"56,845","49,300","64,390"
21,165,KY,Menifee County,"40,773","34,908","46,638"
21,167,KY,Mercer County,"53,743","45,887","61,599"
21,169,KY,Metcalfe County,"39,993","34,138","45,848"
21,171,KY,Monroe County,"38,449","32,718","44,180"
21,173,KY,Montgomery County,"51,234","45,574","56,894"
21,175,KY,Morgan County,"38,274","32,827","43,721"
21,177,KY,Muhlenberg County,"45,599","39,244","51,954"
21,179,KY,Nelson County,"68,264","63,123","73,405"
21,181,KY,Nicholas County,"48,290","41,814","54,766"
21,183,KY,Ohio County,"48,621","45,610","51,632"
21,185,KY,Oldham County,"105,897","95,217","116,577"
21,187,KY,Owen County,"45,177","41,536","48,818"
21,189,KY,Owsley County,"25,997","22,227","29,767"
21,191,KY,Pendleton County,"60,824","52,305","69,343"
21,193,KY,Perry County,"35,555","30,239","40,871"
21,195,KY,Pike County,"38,917","33,832","44,002"
21,197,KY,Powell County,"40,215","33,955","46,475"
21,199,KY,Pulaski County,"44,717","39,172","50,262"
21,201,KY,Robertson County,"49,529","41,882","57,176"
21,203,KY,Rockcastle County,"42,205","37,133","47,277"
21,205,KY,Rowan County,"46,535","39,864","53,206"
21,207,KY,Russell County,"41,088","35,090","47,086"
21,209,KY,Scott County,"70,526","62,287","78,765"
21,211,KY,Shelby County,"75,600","69,229","81,971"
21,213,KY,Simpson County,"56,107","48,763","63,451"
21,215,KY,Spencer County,"83,583","73,052","94,114"
21,217,KY,Taylor County,"48,384","41,794","54,974"
21,219,KY,Todd County,"50,393","46,940","53,846"
21,221,KY,Trigg County,"50,258","42,850","57,666"
21,223,KY,Trimble County,"64,971","58,222","71,720"
21,225,KY,Union County,"53,064","47,514","58,614"
21,227,KY,Warren County,"56,552","51,330","61,774"
21,229,KY,Washington County,"51,897","44,214","59,580"
21,231,KY,Wayne County,"36,628","31,614","41,642"
21,233,KY,Webster County,"52,901","46,085","59,717"
21,235,KY,Whitley County,"34,559","30,528","38,590"
21,237,KY,Wolfe County,"33,757","28,424","39,090"
21,239,KY,Woodford County,"69,544","59,610","79,478"
22,000,LA,Louisiana,"51,730","50,527","52,933"
22,001,LA,Acadia Parish,"45,183","38,648","51,718"
22,003,LA,Allen Parish,"49,671","44,537","54,805"
22,005,LA,Ascension Parish,"88,680","78,493","98,867"
22,007,LA,Assumption Parish,"52,046","44,423","59,669"
22,009,LA,Avoyelles Parish,"40,448","34,681","46,215"
22,011,LA,Beauregard Parish,"53,708","46,301","61,115"
22,013,LA,Bienville Parish,"39,695","33,535","45,855"
22,015,LA,Bossier Parish,"53,225","46,573","59,877"
22,017,LA,Caddo Parish,"43,216","39,461","46,971"
22,019,LA,Calcasieu Parish,"57,252","52,445","62,059"
22,021,LA,Caldwell Parish,"42,490","36,230","48,750"
22,023,LA,Cameron Parish,"60,887","57,182","64,592"
22,025,LA,Catahoula Parish,"39,222","33,335","45,109"
22,027,LA,Claiborne Parish,"37,407","31,517","43,297"
22,029,LA,Concordia Parish,"37,546","32,140","42,952"
22,031,LA,De Soto Parish,"43,733","37,324","50,142"
22,033,LA,East Baton Rouge Parish,"57,099","52,860","61,338"
22,035,LA,East Carroll Parish,"32,813","27,745","37,881"
22,037,LA,East Feliciana Parish,"52,158","44,736","59,580"
22,039,LA,Evangeline Parish,"38,415","33,702","43,128"
22,041,LA,Franklin Parish,"42,706","39,074","46,338"
22,043,LA,Grant Parish,"56,380","49,783","62,977"
22,045,LA,Iberia Parish,"50,449","46,782","54,116"
22,047,LA,Iberville Parish,"36,990","31,584","42,396"
22,049,LA,Jackson Parish,"41,940","35,561","48,319"
22,051,LA,Jefferson Parish,"58,586","54,714","62,458"
22,053,LA,Jefferson Davis Parish,"47,924","40,549","55,299"
22,055,LA,Lafayette Parish,"59,362","52,865","65,859"
22,057,LA,Lafourche Parish,"56,743","49,593","63,893"
22,059,LA,La Salle Parish,"48,306","41,961","54,651"
22,061,LA,Lincoln Parish,"44,728","39,002","50,454"
22,063,LA,Livingston Parish,"61,680","55,584","67,776"
22,065,LA,Madison Parish,"33,841","28,729","38,953"
22,067,LA,Morehouse Parish,"36,290","31,255","41,325"
22,069,LA,Natchitoches Parish,"44,720","38,284","51,156"
22,071,LA,Orleans Parish,"51,704","48,753","54,655"
22,073,LA,Ouachita Parish,"45,251","39,120","51,382"
22,075,LA,Plaquemines Parish,"55,861","47,266","64,456"
22,077,LA,Pointe Coupee Parish,"49,583","42,386","56,780"
22,079,LA,Rapides Parish,"45,130","40,145","50,115"
22,081,LA,Red River Parish,"42,135","35,879","48,391"
22,083,LA,Richland Parish,"43,794","39,857","47,731"
22,085,LA,Sabine Parish,"38,833","34,566","43,100"
22,087,LA,St. Bernard Parish,"50,790","44,819","56,761"
22,089,LA,St. Charles Parish,"69,889","63,483","76,295"
22,091,LA,St. Helena Parish,"40,709","34,567","46,851"
22,093,LA,St. James Parish,"58,309","49,375","67,243"
22,095,LA,St. John the Baptist Parish,"56,697","49,027","64,367"
22,097,LA,St. Landry Parish,"39,153","35,885","42,421"
22,099,LA,St. Martin Parish,"48,524","42,226","54,822"
22,101,LA,St. Mary Parish,"47,236","43,730","50,742"
22,103,LA,St. Tammany Parish,"67,462","62,712","72,212"
22,105,LA,Tangipahoa Parish,"47,272","41,425","53,119"
22,107,LA,Tensas Parish,"33,294","28,396","38,192"
22,109,LA,Terrebonne Parish,"55,402","51,493","59,311"
22,111,LA,Union Parish,"42,342","35,562","49,122"
22,113,LA,Vermilion Parish,"52,709","46,452","58,966"
22,115,LA,Vernon Parish,"55,124","52,350","57,898"
22,117,LA,Washington Parish,"38,604","33,032","44,176"
22,119,LA,Webster Parish,"41,747","36,712","46,782"
22,121,LA,West Baton Rouge Parish,"62,919","55,420","70,418"
22,123,LA,West Carroll Parish,"38,513","32,742","44,284"
22,125,LA,West Feliciana Parish,"58,499","50,761","66,237"
22,127,LA,Winn Parish,"42,991","38,010","47,972"
23,000,ME,Maine,"59,145","57,519","60,771"
23,001,ME,Androscoggin County,"57,723","53,803","61,643"
23,003,ME,Aroostook County,"45,523","42,400","48,646"
23,005,ME,Cumberland County,"75,455","72,390","78,520"
23,007,ME,Franklin County,"49,317","43,777","54,857"
23,009,ME,Hancock County,"58,466","54,047","62,885"
23,011,ME,Kennebec County,"53,876","48,422","59,330"
23,013,ME,Knox County,"66,058","61,993","70,123"
23,015,ME,Lincoln County,"64,825","58,179","71,471"
23,017,ME,Oxford County,"47,611","42,434","52,788"
23,019,ME,Penobscot County,"52,079","48,860","55,298"
23,021,ME,Piscataquis County,"48,769","43,075","54,463"
23,023,ME,Sagadahoc County,"68,433","61,047","75,819"
23,025,ME,Somerset County,"43,694","38,135","49,253"
23,027,ME,Waldo County,"56,085","52,011","60,159"
23,029,ME,Washington County,"48,582","43,882","53,282"
23,031,ME,York County,"67,965","61,466","74,464"
24,000,MD,Maryland,"88,589","87,442","89,736"
24,001,MD,Allegany County,"53,023","50,491","55,555"
24,003,MD,Anne Arundel County,"105,979","102,570","109,388"
24,005,MD,Baltimore County,"79,974","77,029","82,919"
24,009,MD,Calvert County,"111,665","102,912","120,418"
24,011,MD,Caroline County,"60,617","53,218","68,016"
24,013,MD,Carroll County,"104,817","99,363","110,271"
24,015,MD,Cecil County,"84,248","77,386","91,110"
24,017,MD,Charles County,"102,681","97,826","107,536"
24,019,MD,Dorchester County,"54,846","48,700","60,992"
24,021,MD,Frederick County,"99,254","94,294","104,214"
24,023,MD,Garrett County,"56,929","50,251","63,607"
24,025,MD,Harford County,"102,537","97,433","107,641"
24,027,MD,Howard County,"124,042","117,351","130,733"
24,029,MD,Kent County,"64,437","54,865","74,009"
24,031,MD,Montgomery County,"115,394","112,580","118,208"
24,033,MD,Prince George's County,"85,246","82,855","87,637"
24,035,MD,Queen Anne's County,"93,427","82,487","104,367"
24,037,MD,St. Mary's County,"105,197","96,609","113,785"
24,039,MD,Somerset County,"51,787","46,432","57,142"
24,041,MD,Talbot County,"69,311","61,089","77,533"
24,043,MD,Washington County,"63,237","58,321","68,153"
24,045,MD,Wicomico County,"59,387","54,228","64,546"
24,047,MD,Worcester County,"62,481","56,821","68,141"
24,510,MD,Baltimore city,"51,485","48,248","54,722"
25,000,MA,Massachusetts,"87,288","85,615","88,961"
25,001,MA,Barnstable County,"76,287","70,916","81,658"
25,003,MA,Berkshire County,"65,458","60,019","70,897"
25,005,MA,Bristol County,"71,998","69,269","74,727"
25,007,MA,Dukes County,"80,459","69,090","91,828"
25,009,MA,Essex County,"88,269","85,281","91,257"
25,011,MA,Franklin County,"62,920","56,717","69,123"
25,013,MA,Hampden County,"61,600","58,904","64,296"
25,015,MA,Hampshire County,"73,864","69,764","77,964"
25,017,MA,Middlesex County,"111,158","107,953","114,363"
25,019,MA,Nantucket County,"95,713","80,807","110,619"
25,021,MA,Norfolk County,"106,348","102,709","109,987"
25,023,MA,Plymouth County,"88,420","83,836","93,004"
25,025,MA,Suffolk County,"85,221","82,292","88,150"
25,027,MA,Worcester County,"77,931","73,912","81,950"
26,000,MI,Michigan,"61,352","60,407","62,297"
26,001,MI,Alcona County,"45,573","42,181","48,965"
26,003,MI,Alger County,"51,126","44,166","58,086"
26,005,MI,Allegan County,"63,732","58,515","68,949"
26,007,MI,Alpena County,"40,442","35,538","45,346"
26,009,MI,Antrim County,"58,738","52,135","65,341"
26,011,MI,Arenac County,"50,286","46,070","54,502"
26,013,MI,Baraga County,"48,846","41,680","56,012"
26,015,MI,Barry County,"68,693","61,695","75,691"
26,017,MI,Bay County,"55,860","50,914","60,806"
26,019,MI,Benzie County,"64,526","59,185","69,867"
26,021,MI,Berrien County,"56,346","51,820","60,872"
26,023,MI,Branch County,"51,757","48,173","55,341"
26,025,MI,Calhoun County,"52,310","48,270","56,350"
26,027,MI,Cass County,"61,180","56,678","65,682"
26,029,MI,Charlevoix County,"66,728","60,964","72,492"
26,031,MI,Cheboygan County,"50,788","46,908","54,668"
26,033,MI,Chippewa County,"52,579","46,994","58,164"
26,035,MI,Clare County,"43,726","37,894","49,558"
26,037,MI,Clinton County,"76,367","69,303","83,431"
26,039,MI,Crawford County,"49,625","42,462","56,788"
26,041,MI,Delta County,"49,414","43,583","55,245"
26,043,MI,Dickinson County,"59,408","53,242","65,574"
26,045,MI,Eaton County,"67,658","62,944","72,372"
26,047,MI,Emmet County,"60,401","52,483","68,319"
26,049,MI,Genesee County,"48,721","45,389","52,053"
26,051,MI,Gladwin County,"48,694","43,455","53,933"
26,053,MI,Gogebic County,"48,975","44,386","53,564"
26,055,MI,Grand Traverse County,"67,290","61,652","72,928"
26,057,MI,Gratiot County,"54,161","49,300","59,022"
26,059,MI,Hillsdale County,"54,974","51,207","58,741"
26,061,MI,Houghton County,"47,399","41,593","53,205"
26,063,MI,Huron County,"53,616","48,523","58,709"
26,065,MI,Ingham County,"62,711","60,405","65,017"
26,067,MI,Ionia County,"58,371","52,145","64,597"
26,069,MI,Iosco County,"43,450","39,475","47,425"
26,071,MI,Iron County,"45,098","38,598","51,598"
26,073,MI,Isabella County,"53,607","47,540","59,674"
26,075,MI,Jackson County,"57,267","51,657","62,877"
26,077,MI,Kalamazoo County,"63,279","57,589","68,969"
26,079,MI,Kalkaska County,"52,903","49,216","56,590"
26,081,MI,Kent County,"65,012","61,703","68,321"
26,083,MI,Keweenaw County,"49,890","43,041","56,739"
26,085,MI,Lake County,"39,971","36,733","43,209"
26,087,MI,Lapeer County,"68,959","65,203","72,715"
26,089,MI,Leelanau County,"77,687","67,547","87,827"
26,091,MI,Lenawee County,"58,849","54,490","63,208"
26,093,MI,Livingston County,"87,686","81,537","93,835"
26,095,MI,Luce County,"48,764","41,997","55,531"
26,097,MI,Mackinac County,"48,480","42,470","54,490"
26,099,MI,Macomb County,"64,870","62,875","66,865"
26,101,MI,Manistee County,"53,488","47,153","59,823"
26,103,MI,Marquette County,"52,793","47,628","57,958"
26,105,MI,Mason County,"52,571","48,064","57,078"
26,107,MI,Mecosta County,"52,949","46,580","59,318"
26,109,MI,Menominee County,"53,031","46,462","59,600"
26,111,MI,Midland County,"65,249","57,806","72,692"
26,113,MI,Missaukee County,"51,030","44,635","57,425"
26,115,MI,Monroe County,"69,182","63,919","74,445"
26,117,MI,Montcalm County,"52,589","47,970","57,208"
26,119,MI,Montmorency County,"43,350","38,671","48,029"
26,121,MI,Muskegon County,"58,445","54,094","62,796"
26,123,MI,Newaygo County,"51,122","46,145","56,099"
26,125,MI,Oakland County,"82,849","79,684","86,014"
26,127,MI,Oceana County,"52,388","45,999","58,777"
26,129,MI,Ogemaw County,"46,144","41,999","50,289"
26,131,MI,Ontonagon County,"43,309","37,036","49,582"
26,133,MI,Osceola County,"51,474","48,924","54,024"
26,135,MI,Oscoda County,"43,683","38,245","49,121"
26,137,MI,Otsego County,"61,330","54,364","68,296"
26,139,MI,Ottawa County,"77,465","73,230","81,700"
26,141,MI,Presque Isle County,"49,713","45,031","54,395"
26,143,MI,Roscommon County,"43,551","37,545","49,557"
26,145,MI,Saginaw County,"51,893","49,208","54,578"
26,147,MI,St. Clair County,"59,138","55,598","62,678"
